10-19,8-26,11-19,10-20,9-19,10-18,bmi
235.49097647256042,238.15961034566715,234.8829495727606,236.96624232155938,228.71160880025312,221.6528817768901,61.45
194.9974358805777,199.60210419732556,190.1183841715472,187.3606148580859,193.31321734428815,195.88772294352702,59.35
267.4471910489994,273.82658746002005,265.7084868798887,266.66083326952986,261.48040079516477,253.87004549572208,62.9
98.11218069128829,97.57561170702442,98.40731680114037,96.17692030835673,94.93682109698008,97.082439194738,54.55
101.51354589413178,101.87246929372036,97.98979538707079,99.92497185388643,99.4635611668917,100.72239075796404,54.9
91.706052144883,89.89438247187641,90.21086409075129,90.47651629014015,90.13878188659972,88.68483523128404,54.35
82.76472678623425,85.0,83.81527307120105,82.85529554590943,80.4114419718985,79.61155694998057,54.05
230.4886114323222,226.38462845343545,232.2606294661237,228.5475880424031,221.3820227570432,219.27152117865197,60.9
112.20071301021221,114.16216536138408,118.79393923933998,109.29318368498559,106.06601717798212,109.98636279102968,55.4
246.05893602956183,241.3731550939333,246.58669874914182,241.6981588676256,236.54597861726586,237.77720664521232,61.45
84.8528137423857,85.70880934886449,84.02380615040002,83.0963296421689,82.46211251235322,83.6301381082203,54.25
95.80187889597993,93.81364506296512,93.98404119849285,91.2414379544733,94.64142856064674,96.13532129243653,54.7
105.84894897919392,108.16653826391969,108.40664186294121,104.99523798725349,101.1385188738692,100.64790112068907,55.0
162.36070953281768,167.93153366774212,150.41608956491322,163.27277789025337,165.0848266801041,158.3729774930054,58.25
223.80571931923458,215.61539833694627,226.45970944077445,221.3820227570432,215.7614423385235,215.87264764207626,60.45
158.35403373454054,156.11854470241516,158.11388300841895,154.69324484281788,153.2122710490253,154.77725931156684,57.3
367.30641159663963,356.18674877092207,361.36546597592866,354.05225603009507,356.70716281005633,363.0674868395682,66.9
88.10221336606703,89.8999443826302,94.30270409696638,87.84645695758026,83.81527307120105,85.47514258543241,54.2
394.97468273295686,376.9615364994153,387.07234465923807,386.38969965567145,386.6846260197061,391.72056366752054,68.95
137.20058308913997,134.71822445385777,132.43866504914644,129.28263611173776,133.41664064126334,138.6001443000692,56.1
124.39051410778879,121.26417442921878,125.7179382586272,123.97580409095958,118.90332207301864,118.20744477400736,55.85
92.78469701410894,93.2308961664533,92.61749294814669,91.23595782365636,90.47098982546837,89.87213138676529,54.45
263.7062759966095,263.9412813487121,262.6194966105906,262.48238036104436,255.92381678929374,253.80504329110556,62.6
131.18307817702708,126.77933585565118,132.23085872821065,127.13772060250255,126.53062870309307,127.94139283281231,56.05
113.44161493913951,112.2541758688736,112.0446339634344,110.94142598686929,110.02272492535349,111.8257573191436,55.25
237.19190542680835,236.5967032737354,234.61031520374374,235.6374333589636,232.12496634356242,228.73784120691533,61.35
271.4129694764051,269.59599403551977,265.83077323741134,262.78698597913865,264.7508262498911,263.47295876427245,62.65
106.6770828247567,104.2784733298297,107.61505470890215,104.65180361560905,102.55242561733972,104.29285689825552,54.9
202.48456731316588,200.48940121612412,196.66468925559562,197.3676771915807,198.11612756158948,198.60010070490898,59.85
191.10729970359586,190.39432764659767,193.61043360315063,187.42731924668823,183.09833423600554,186.76188047886,59.25
174.89711261195825,174.4276354251241,173.94826817189067,170.66048165876012,168.86681142249356,174.64249196572982,58.1
211.69789795838787,209.05740838343903,207.58853532890492,204.68756679388227,206.32013958894075,210.20228352708256,59.9
250.88842141477954,269.63122964523234,254.6291420870753,253.5527558517162,243.9200688750313,238.64827675891564,63.0
142.07744367069668,142.2989810223531,145.89036979869508,144.5441109142811,136.40014662748717,132.83448347473634,56.95
90.24965373894794,91.0659101969557,88.58893836140041,89.84430978086479,89.02246907382427,87.66413177577246,54.4
211.51359294381058,207.1955597979841,206.70752284326758,209.61870145576228,205.18528212325558,207.06037766796427,60.2
89.88882021697692,89.47066558375433,92.45539465060976,89.44271909999159,86.33075929238663,85.60373823613078,54.25
103.39245620450264,102.17631819555841,101.6070863670443,102.59142264341595,101.23734488813898,100.60318086422515,55.1
87.23531395025755,86.92525524840292,85.70297544426332,86.53900854527973,85.23496934944014,86.82165628459295,54.15
229.88910370002318,235.74774654278247,232.69937687926884,219.92044015961773,219.17344729688404,232.89911979223967,60.45
148.94629904767692,144.08677940741129,148.69095466772688,146.93195704134618,143.37712509323097,145.43727170158274,56.85
202.35612172603032,196.20907216538183,200.3596765818911,200.11246837716038,196.95684806576287,196.01020381602584,60.1
252.23203603031868,257.2353008434107,246.2945391193236,245.32631330536069,247.55201473629742,251.64459064323242,61.75
203.08126452235814,213.8621051051354,192.753728887407,200.09247861926244,200.124960961895,201.72506041639943,59.9
98.97979591815695,98.61541461658008,100.60318086422515,97.0463806640928,96.77293009927931,96.79876032264048,54.7
305.8120337723812,302.20026472523153,312.05768697470023,300.53286010018934,296.56871041969345,297.40544715926103,64.25
186.9545399288287,182.52944967867515,184.74035834110526,183.46934348822418,181.29809706668186,181.4717608885746,58.7
126.49110640673516,132.28000604777728,126.81088281373958,127.26350615946428,123.00406497347963,121.03718436910204,56.45
103.35376142163379,103.31021246711285,103.00485425454471,102.15674231297709,100.08995953640905,100.40418317978587,54.8
269.45314991664134,275.5449146690971,254.92155656201382,270.20362691866296,267.1666146808018,262.5604692256624,63.25
204.08331631958552,195.7779354268504,205.84703058339215,199.01004999748127,196.06376513777352,198.90952717253137,59.15
191.26944345608368,188.875620449014,191.5411183010061,185.72291188757515,184.81612483763425,187.8430195668713,58.95
265.51459470243816,259.4224354214569,256.2576828116574,263.7612556839992,263.74609001841145,256.76643082770767,62.85
125.7179382586272,126.26955294131676,121.59358535712316,121.7579566188592,123.32882874656678,125.03199590504823,55.9
405.4232356439379,407.3573369905101,391.61843674679056,395.03544144797945,398.6640189432701,408.2070553040454,68.7
186.62529303392932,195.50959055759895,182.52944967867515,180.36074961032958,184.20097719610501,186.06719216455116,58.85
331.5448687583628,343.0801655590133,322.25610932921035,322.8947196842958,326.35257008333787,329.8196476864288,65.65
158.31929762350515,154.02921800749363,154.20765220960988,156.5439235486322,156.01602481796542,155.3962676514465,57.5
181.24568960391858,175.775424903483,186.23103930333417,179.62739212046696,173.25414857947845,178.05897899291682,58.35
225.41073621280773,222.0923231451281,215.24404753674375,220.6558406206371,225.0622136210341,222.8542124349459,61.1
150.11995203836162,147.85127662620977,148.75819305167695,145.8800877433243,145.0,149.05368160498418,57.5
169.1685549976709,171.32717239247253,162.8895331198417,166.0873264279969,166.20770138594662,168.15469068687915,58.1
171.81967291320282,181.23189564753773,162.78820596099706,165.8463143998081,171.91858538273286,171.40595088852663,58.65
236.4254639415983,239.82702099638402,226.29184695874488,227.60711763914588,235.05318547086318,237.49736840647307,61.35
182.23611058184932,175.51353224181892,185.80096878111263,177.86792853125598,176.20726432244498,180.06943105369106,58.6
250.69702830308938,238.51624682608104,252.9229131573492,247.92337525937324,243.0020576044573,243.34337878808208,61.8
95.41488353501249,93.98404119849285,95.13148795220225,96.17692030835673,92.57429448826494,92.00543462209177,54.6
224.53730202351682,229.8695282111137,225.63909235768523,225.32199182503246,216.4116447883524,215.40659228538019,60.9
225.80744009000242,239.77697971239857,207.06037766796427,226.04645540242385,228.03508501982756,220.1181500921721,61.45
229.88910370002318,232.1055794245369,222.61176967986216,222.14409737825585,227.1783440383348,230.1521236052364,60.7
136.06616037795732,137.90213921473443,131.70041761513136,132.0340865079923,134.01492454200763,135.36617007214173,56.75
128.47178678604885,123.03251602726816,126.82271089990152,126.12692020342051,125.67418191498206,125.0,55.85
200.9601950635996,192.83671849520772,201.2063617284504,194.11594473406868,191.637678967368,198.11360377318871,59.05
246.73872821265815,253.7971631047124,250.95417908454917,249.09837414162303,239.5349661322956,237.48894711122875,62.05
257.59852484049674,262.6118809193522,254.6369965264278,252.93675098727746,252.12100269513448,250.39169315294788,62.3
134.07833531186162,132.07573584879245,129.86531484580476,129.98846102635417,130.77079184588584,131.94695904036593,56.3
138.06158046321215,132.9135057095403,137.80058055030102,133.33041663476493,133.41664064126334,139.03237033151672,56.2
208.16579930430458,202.0544481074346,199.21094347449886,204.02205763103169,204.26698215815497,207.06037766796427,59.95
236.78260071213,228.84929538890876,239.4201328209472,232.42202993692314,228.00219297190984,231.9698256239376,61.45
280.223125384041,265.9793225045887,283.6212262860451,283.14837100008185,268.40454541605664,266.69270706189167,63.15
191.449732305898,195.7268504830137,191.37659209004642,188.21530224718708,185.31055015837603,185.56939402821789,59.0
79.6303962064738,76.02631123499285,76.02631123499285,78.85429601486528,79.07591289387686,80.02499609497022,54.0
117.33712115098105,110.90987332063814,116.60617479361888,113.63538181394031,112.0044641967453,115.67627241573787,55.2
107.82393055347221,109.11003620199196,99.85990186255944,106.77546534667972,108.46197490365,105.1189802081432,55.25
156.0833110873805,156.18578680533003,153.3786165017797,151.34728276384746,150.63200191194434,153.7010084547268,57.15
182.03571078225283,177.65415840897168,181.1573901335521,180.71247881648904,178.05897899291682,176.13914953808538,58.65
251.38217916153087,253.23704310388715,254.12595302329902,248.96586111352696,241.6712643240814,245.05101509685693,62.6
342.0935544555027,356.06319663790015,343.4020966738555,335.18054836162554,333.5101197864917,336.72540741678523,66.35
81.8413098624405,87.55569655939013,77.98717843338096,80.62257748298549,81.00617260431454,81.5659242576212,54.25
218.7647137908671,213.35885264033456,220.7917570925147,219.49259668608414,211.51359294381058,204.9634113689563,60.5
145.12063946937388,143.60013927569847,145.8012345626744,144.08677940741129,140.2355161861645,139.52060779684126,56.85
258.4898450616581,267.02996086581743,265.409118155349,258.5652722234755,250.69702830308938,249.6337316950576,62.9
99.47864092356708,94.3716058992322,98.60020283954796,97.50897394599123,95.85405573057407,97.082439194738,54.5
129.1394595001853,135.00370365289984,128.68954891520912,127.90621564255585,124.48293055676348,123.97580409095958,56.4
159.10059710761615,161.01242188104618,158.8238017426859,155.7562197795003,155.36408851468863,156.7322557739791,57.65
90.78546139112804,93.2148056909416,92.02173656261871,89.20201791439474,88.75246475450695,89.10667763978184,54.6
146.32156368765337,144.02777509911067,146.2908062729849,143.024473430249,143.5687988387449,144.13882197381798,56.85
144.9034161087999,146.68674105044394,146.1677118928801,142.07744367069668,140.80127840328726,140.45995870709916,56.9
106.4377752492037,110.69326989478628,106.78014796768171,104.92378186092986,103.81714694596457,102.21545871344509,55.2
274.14777037211155,278.6431409527247,270.44038160008574,273.18308878845335,266.98689106396216,262.73941462978104,63.15
225.24875138388668,215.08137994721903,220.6399782451041,219.72937900972642,221.38653978957257,226.9273011340857,60.4
271.3595400939499,277.49234223668225,267.4789711360503,263.7366110345699,267.15164233071823,275.87859648765794,63.05
280.8932181452589,280.02856997099417,274.57785781085846,270.0981303156317,275.5721321178903,276.6604416970377,63.2
244.65894629054543,249.3290997858052,242.68704126920326,249.4193256345626,236.4254639415983,230.4886114323222,61.9
91.3892772703669,91.67878707749138,90.55385138137414,91.39474820797966,88.60022573334675,87.65842800324451,54.4
199.1105220725414,203.06649157357305,200.06249023742558,195.4942454396037,192.10674116230282,192.62658175859326,59.3
201.6928357676593,198.2977559126679,199.20090361240838,198.63534428696215,196.57314160383152,193.09324172533852,59.45
174.54225849346625,174.0028735394907,172.88724649319855,172.4093964956667,171.40011668607463,168.23792675850473,58.3
165.46903033498444,154.20765220960988,165.67739737212196,161.31026005806325,160.02812252851058,162.18816233005415,58.2
137.78606605894515,138.67948658687772,139.6710420953463,135.72398461583714,132.90974381135493,132.82319074619465,56.55
124.61942063739504,126.24183141890805,124.48293055676348,120.95040305844375,120.44085685513866,124.32618388738553,56.15
107.54068997360952,110.01818031580055,107.0420478129973,107.5174404457249,105.08092119885514,101.965680500843,55.2
219.23731434224428,238.39882550046258,208.3866598417471,211.8962010041709,221.35943621178654,221.06333933965627,60.8
105.09519494249012,107.78682665335316,103.17460927960909,101.3903348450926,101.24228365658294,103.58571330062848,54.95
236.57979626333267,236.3154671196957,236.6030430911657,228.40534144367115,227.771815640127,235.64804263986576,60.75
192.77447963877376,186.4537476158632,191.91925385432282,187.8004259846074,187.41664813991315,190.68822721919673,59.0
168.25278600962304,169.04733065032408,164.83021567661675,165.74679484080528,164.12495239907915,166.09033686521317,57.95
127.47156545677156,128.9961239727768,125.67020331009256,127.34991166074673,123.45444503945576,124.88794977899187,56.15
101.0198000393982,100.31948963187565,93.91485505499115,101.65136496870072,100.96038827183659,98.38699100999077,55.05
155.30936868070773,157.41982086128797,156.82155464093574,153.11433636338563,150.78461459976612,152.8201557386983,57.35
145.89036979869508,143.20963654726592,149.2648652563623,144.69968901141425,138.351002887583,140.61649974309557,56.7
136.85028315644803,135.5949851580065,138.67948658687772,133.70115930686615,130.97327971765844,133.77593206552515,56.25
170.0,177.65415840897168,169.81166037701888,173.01156030739682,164.75739740600417,160.75136080294936,58.35
147.56693396557372,143.2934052913811,143.8401890988746,143.1258187749506,144.4749113168096,146.03081866510234,56.85
94.02127418834527,91.04943712072028,94.04786015641186,92.13576938409969,90.44888059008801,91.35097153287424,54.7
104.47966309287182,101.82337649086284,100.01999800039991,102.00490184299969,102.0196059588548,105.1189802081432,55.2
170.55790805471318,172.17723426748384,169.61426826773746,166.11140839809892,165.8463143998081,166.41213898030398,57.95
121.01652779682615,121.70866854912184,125.89678312014172,118.20744477400736,114.52947218947621,116.18089343777659,55.55
241.60298011407062,239.10248848558643,245.09793960782292,240.2602755346793,233.49946466748054,230.24334952393303,61.95
179.78042162593792,177.54436065389405,179.44637081869334,174.92855684535903,172.4093964956667,173.40415219942108,58.3
250.10797668207226,260.28445977430147,238.04621400055916,246.9757073074192,248.5678981686895,246.10770000144245,62.1
364.7423748346221,345.35778549208936,358.4243295313531,355.2365409132343,355.178828197853,354.3585754571208,66.8
198.3053201505194,196.37973418863768,199.94499243541958,194.09533739891845,192.41881404893857,194.85892332659543,59.4
190.24720760105785,189.62331080328704,188.50994668717087,187.18172987767795,186.5261375786246,187.00267377767625,59.35
321.67219338948155,330.3967312186972,321.5493741247213,320.6321880285883,312.27231705676377,313.2491021535417,65.65
319.5559418943732,336.590255355083,318.2860348805772,310.291798151353,313.46610662079564,315.9018835018241,65.5
395.83456140160376,380.87530767956076,389.0822535146008,388.1043674065006,386.846222677694,393.57337308308854,68.95
91.18113840043894,90.55385138137414,91.67878707749138,88.32326986700619,88.05679985100527,89.00561780022652,54.25
174.92855684535903,173.21951391226105,175.6359872008012,171.40595088852663,169.09760495051373,171.81385275931626,58.4
326.4613300224086,334.970147923662,313.2091952673165,314.02547667346994,319.61539387207245,330.9048201522607,65.7
279.06271696520116,283.09892264012586,279.29375216785644,280.0803456153252,271.0295186875408,266.5107877741537,63.4
141.0319112825179,146.98639392814562,137.05838172107534,141.35416513141737,137.64083696345355,135.5949851580065,56.9
326.5884260043518,320.43252019731085,333.5880693310238,327.3912033027155,314.68237955119133,308.4833869108675,65.6
120.7393887677091,119.54078801814885,122.91867230002121,118.96217886370441,114.96521212958292,115.67627241573787,55.8
371.61808352124086,379.3323081415555,365.25607455592035,369.3846233940985,362.4058498424108,356.11795798583364,67.65
411.1800092416945,402.0460172666805,406.6165269636737,407.8480109060237,399.4621383810986,392.4754769409167,69.15
126.57408897558771,125.92458060283545,125.0959631642844,125.7179382586272,124.31009613060397,121.80311982868089,56.05
327.98323127867377,341.71625656383395,313.34485794408687,320.0624938976762,324.45030436108385,327.8246482496397,65.6
271.64867016055865,264.8811054039151,274.15506561068685,262.94486114012574,261.0766171069328,268.7042984397533,62.85
163.71010964506743,168.1814496310458,162.5423021862309,162.85576440519384,158.9591142401089,155.9262646253029,57.85
143.17821063276355,140.03570973148243,140.66271716414408,137.99275343292487,140.73023839957068,144.53373308677806,56.65
233.0021459128649,221.7408397206072,230.67292862405853,230.5515126820902,226.38462845343545,227.78279127273862,60.75
97.59098319004681,99.08077512817509,98.60020283954796,97.0,96.67471230885563,95.77577981932592,54.95
219.85904575431962,216.31689716709602,219.49487465542333,215.60148422494686,213.56029593536343,213.5883891975404,60.7
274.15506561068685,260.75659147948693,269.5848660440716,265.7705777545739,266.50703555441083,270.11293934204633,62.5
133.76471881628578,133.5402561027947,132.87964479181903,131.18307817702708,129.80754985747168,132.60844618650805,56.35
227.62249449472256,225.49722836434154,228.4841351166422,224.8399430706208,221.94819215303374,222.14634815814549,61.0
199.1230775173988,198.80643852752857,198.90952717253137,197.48924021323288,194.4273643292014,194.7331507473753,59.5
87.92041856133307,85.0881895447306,85.0,86.83317338436964,86.12200647918046,86.4060183089118,54.25
118.96217886370441,118.98319209031165,113.46365056704285,116.7261752992875,119.23925528113634,117.0,55.9
198.4943324127921,196.54261624390782,199.22349259060792,199.44924166313598,193.03885619221847,190.12890364171355,59.9
197.9520143873257,192.27064258487306,198.17164277464119,191.38442987871295,190.82976707002499,199.40912717325654,59.2
213.33541665649426,210.3188056261256,210.06903627141244,211.62703040963365,207.0193227696391,203.76947759662139,60.4
305.8954069612684,306.91041038061906,291.04295215655026,302.026488904533,304.0263146505578,301.86255150316344,65.2
125.93649193144932,126.2101422231985,122.5275479229059,125.32358118087751,124.32618388738553,124.72369462135092,56.25
179.97777640586628,186.23103930333417,177.7104386354386,181.3339460773961,173.80736463107655,175.231275747225,58.95
149.0,155.08062419270826,149.4121815649581,146.29422408283932,145.04137340772803,145.09651959988562,57.1
294.71511668049874,299.34762400927787,288.4441020371192,291.547594742265,287.50130434486726,287.2786104115655,64.15
176.50212463310464,171.3038236584344,180.0,171.81385275931626,168.86088949191284,172.5340546095176,57.95
215.7452201092761,209.50656314301943,219.00913222968583,211.5703192794301,206.73654732533387,210.64187617850348,59.7
150.4460036026215,149.8966310495336,150.74813431681338,145.4269576110289,145.89036979869508,147.0850094333206,57.25
370.6116565894818,376.3960679922148,371.7041834577599,364.47908033246574,358.9331414065857,357.11342735887155,67.6
340.87241014784405,340.73156589902266,335.2924096963723,334.57435645906867,332.5612725498867,326.5348373451139,66.2
96.15092303249097,98.84331034521256,96.51942809610924,96.93296652842108,93.637599285757,92.78469701410894,54.75
124.90796611905905,124.08464852672148,120.80149005703531,122.65398485169571,123.30855606972293,120.37026210821342,55.9
97.24710792614864,97.16995420396162,97.20082304178293,96.66436778875658,93.1074647920348,92.65527507918802,54.65
202.5882523741197,203.48218595248088,202.20039564748632,196.84765683136794,198.3859874083853,201.8539075668341,59.35
263.68541863364385,262.5147614897113,260.8696992753279,259.32604959779883,257.47232861028,251.41201244172882,62.55
107.35455276791944,108.70602559196064,103.24727599312244,105.94810050208544,106.56922632730331,104.44615837837216,55.2
413.4017416509031,421.1424937001727,408.53396431630995,405.7647101461634,400.35234481641294,403.24310285484114,69.35
102.88342918079664,97.6933979345585,105.20931517693668,100.22474744293447,98.79271228182778,99.98499887483122,54.65
96.93296652842108,100.34440691936943,97.12878049270464,96.16652224137044,94.11163583744572,93.91485505499115,54.65
270.49029557453633,272.7379694871985,265.1980392084376,269.2582403567252,265.81948762270986,263.51850029931484,63.2
111.48542505637228,115.00434774390055,109.41663493271945,110.67971810589329,108.81176406988355,108.78419002777932,55.35
237.60681808399357,240.8817137102773,232.04525420701884,231.48650068632512,232.4327859833892,232.9377599274106,61.2
398.1017457886865,392.82184256988563,376.66563421687414,391.46136463257784,395.4099138868422,391.71673438851195,69.75
235.30618351416095,235.77107541002565,233.84824138744338,227.1783440383348,226.1083810919003,233.43735776434758,60.75
141.8344104933637,142.46754016266303,139.46325680981354,139.9785697883787,136.97079980784227,139.03237033151672,56.8
95.63472172804184,95.01578816175764,89.82204629154249,94.0,95.00526301210895,95.56673061269804,54.75
109.60383204979652,104.21612159354231,109.63576058932597,106.89246933250256,106.02358228243376,108.81176406988355,54.9
170.06175348972505,180.24705268048078,157.20368952413298,168.86088949191284,173.61163555476344,169.1685549976709,58.7
189.17187951701493,185.64751546950473,190.82190649922768,186.07794065928397,183.1092570024793,185.21878954360974,58.8
241.49534156997726,238.71740615212792,242.1425200166216,240.30813552603664,235.37629447333904,235.30830839560252,61.45
309.4915184621382,313.9490404508349,317.1513834117707,310.30468897520706,298.48450546050117,296.95117443781896,64.9
123.54756169184401,123.06502346320828,125.4312560727987,122.65398485169571,119.23086848631105,118.43141475132349,55.95
133.76471881628578,133.82451195502264,134.03357788255894,131.18307817702708,130.38404810405294,129.84991336154215,56.3
200.53179299053804,200.8830505542964,198.9623079882217,193.59752064528095,194.83326204732086,199.5294464483877,59.35
160.80111939908875,164.45060048537368,161.94134740701648,157.54364474646385,157.28000508646988,157.49285698088025,58.0
103.46980235798269,103.83159442096613,103.07764064044152,101.84301645179212,100.0,101.07423014794622,54.85
173.11845655504212,171.73234989366446,176.40011337864837,171.77310616042314,166.20770138594662,162.82813024781686,58.05
171.49344010777787,168.35973390332975,170.8156901458411,168.54969593564982,166.67633305301624,168.23792675850473,58.1
242.24987100099762,263.75936002348806,220.62184841941647,242.1425200166216,247.67922803497268,238.29603437741048,63.15
324.2298567374695,317.81283800375337,313.1788626328412,312.29633363201685,319.8280788173546,323.45942558534296,65.1
368.9783191462609,365.8742953529258,360.0277767061869,355.613554297358,358.62236405444656,362.93250061133966,66.95
110.30865786510141,110.02272492535349,108.90821823902914,108.78419002777932,107.28000745712127,108.2266141020775,55.2
193.20455481173317,189.65231345807518,190.2629759044045,187.55265927200287,187.9680823969857,188.15153467351792,58.9
345.89160151700713,353.41194094144583,337.69957062454193,335.7752224331033,340.19406226446694,340.3248448174185,66.35
84.05950273467003,87.32124598286491,83.73768566183328,83.64807230295268,81.43709228600933,80.0,54.15
130.24976007655442,125.23977004130914,130.43005788544295,128.03515142334936,124.78781991845196,127.58134659894449,55.95
178.46568297574746,175.75551200460254,179.56892826989863,175.91475208179668,174.24408167854654,174.4161689752415,58.45
189.84203960134857,190.5885620912231,188.76705220986,189.2828571212935,184.81612483763425,182.66088798645433,59.15
195.0717816599828,187.55532517100121,195.16659550240658,188.904737897174,189.11372240004158,193.0,59.0
293.61539469176336,299.5413160150032,290.6578744847626,292.93343953874574,285.32963393240465,284.29737951659,64.3
238.62313383240948,241.50569351466643,233.52944139872383,232.77456905770438,234.76371099469355,235.68835355188855,61.3
329.6209944769902,324.13885913293393,321.7405787276452,321.2537937519182,321.1619529147249,322.051238159396,65.3
107.56393447619884,105.30906893520614,104.65658125507444,106.73799698326741,105.99056561788885,104.69479452198185,55.25
327.0856157032896,330.58886853613205,323.45942558534296,320.689881349568,316.0775221365797,324.51964501398066,65.05
196.7739820199815,194.5507645834372,197.4740489279541,196.468827043885,189.76301009416986,186.30083198955398,59.25
206.24257562394826,196.02295783912655,206.78491240900533,199.1105220725414,199.74483722990192,206.00970850908942,60.3
103.4069630150697,109.29318368498559,105.54619841567008,102.35721762533407,101.0,100.08995953640905,55.0
364.0453268481825,357.77786404415804,360.32485343090065,356.72117963473937,353.9618623524292,353.5038896532824,66.85
195.0179478919825,191.40010449317938,191.9713520294109,183.09560344257318,190.4363410696604,197.9595918363139,58.95
191.85932346383382,195.2255106280939,186.13167382259257,187.12829823412602,188.904737897174,190.03157632351525,59.35
262.96767862229757,264.50330810785715,260.1691757299469,256.632032295269,255.21951336055798,255.3918557824427,62.4
160.15305179733542,159.24823389915503,160.06561154726518,158.24032355881985,154.9516053482506,152.2005256232711,57.65
82.76472678623425,83.19254774317228,84.31488599292535,84.69356528095862,79.12016177940993,79.61155694998057,54.05
82.46211251235322,85.16454661418682,86.27861844049197,81.27115109311545,79.07591289387686,77.15568676384133,54.1
237.22773868163054,236.91559678501542,240.35390573069537,236.64741705752888,229.02619937465667,226.45087767549057,61.5
146.32156368765337,146.48549416239138,149.56603892595405,146.7787450552702,140.42791745233566,140.06427096158393,56.95
